TweetID,Source,Target
1295199777672458240,sarasdewi,kikysuhendar
1295199777672458240,sarasdewi,eroifasoranu
1295196542920351744,lalabohang,remembermey
1295196542920351744,lalabohang,NunikMangun
1295196542920351744,lalabohang,nicacomica
1295196542920351744,lalabohang,linaanada
1295196542920351744,lalabohang,ainunnuroktavia
1295196542920351744,lalabohang,vatmanggr
1295196542920351744,lalabohang,Andideaa
1295196542920351744,lalabohang,_dinza
1295196542920351744,lalabohang,eriananwp
1295196542920351744,lalabohang,chintara___
1295196542920351744,lalabohang,yyourfuturee
1295196542920351744,lalabohang,Nitss_
1295184467179446273,Cumimozarela,wisdompapendang
1295162601211441152,nonemnolyf,mengapaanjir
1295153743109873664,MudaSetara,tonggosmovic
1295153743109873664,MudaSetara,eroifasoranu
1295153743109873664,MudaSetara,catmerad
1295151005236002817,eroifasoranu,kanopimedia
1295151005236002817,eroifasoranu,FreedySamuel
1295151005236002817,eroifasoranu,Rahmatfebriyad1
1295151005236002817,eroifasoranu,mujiburokhman
1295151005236002817,eroifasoranu,RizkiFaaauzan
1295151005236002817,eroifasoranu,jefsiboro
1295151005236002817,eroifasoranu,ernawithyou
1295151005236002817,eroifasoranu,PausPuteri
1295151005236002817,eroifasoranu,panggilsajalou_
1295151005236002817,eroifasoranu,Dananjaya012
1295151005236002817,eroifasoranu,imnoturself
1295151005236002817,eroifasoranu,cengridho_
1295151005236002817,eroifasoranu,icamrsa
1295151005236002817,eroifasoranu,xixxxx20
1295151005236002817,eroifasoranu,sadasanga
1295151005236002817,eroifasoranu,menunggangbadai
1295151005236002817,eroifasoranu,khlasnikov
1295151005236002817,eroifasoranu,dannychucky
1295151005236002817,eroifasoranu,nonakardus_
1295151005236002817,eroifasoranu,telkomles
1295017728202268672,yennikwok,kklevv
1295017728202268672,yennikwok,OfYouWeather
1295017728202268672,yennikwok,theasianfmnst
1295017728202268672,yennikwok,clandestine_j
1294816362313834496,deugalih,serunaico
1294809706633072641,gpnasdempapua,ErnandaNazar
1294809706633072641,gpnasdempapua,shady2brandals
1294647025678471168,juantittt,danang_kus
1294647025678471168,juantittt,aloaiiii
1294647025678471168,juantittt,MozarellaKing_
1294647025678471168,juantittt,bIuuuuu_
1294647025678471168,juantittt,gulalikapass
1294616921376034817,libertees_id,abcdexa05
1294616921376034817,libertees_id,SenoArief_W
1294616921376034817,libertees_id,insunpredator
1294586914306011136,BSA_1933,Pnxpedia
1294240477948997632,studisosialis,Dimas__Rama
1294231138701963264,NasDem,pranandapaloh
1294231136474771458,NasDem,pranandapaloh
1294231122843295746,NasDem,DpdLamtim
1294231122843295746,NasDem,nonakardus_
1294231122843295746,NasDem,pranandapaloh
1294231122843295746,NasDem,hobihobihoba
1294231122843295746,NasDem,adhella__
1294231122843295746,NasDem,Liaeldest
1294229844557852673,UIIBergerak,8UkXK3beBNDzo4v
1294229844557852673,UIIBergerak,panggilsajalou_
1294229844557852673,UIIBergerak,ms_hanafi29
1294229844557852673,UIIBergerak,tonggosmovic
1294229844557852673,UIIBergerak,jenalbois
1294211213576900615,lalidalanurip,Juniorternama
1294211213576900615,lalidalanurip,simponihujan
1294211213576900615,lalidalanurip,faisalramdani23
1294211213576900615,lalidalanurip,epicureanist_
1294211213576900615,lalidalanurip,yayangtrifatmah
1294211213576900615,lalidalanurip,MRRidho28
1294211213576900615,lalidalanurip,njupon12
1294211213576900615,lalidalanurip,kartikaDeee
1294211213576900615,lalidalanurip,bagasomp
1294211213576900615,lalidalanurip,renovanz
1294211213576900615,lalidalanurip,wachidagung_
1294211213576900615,lalidalanurip,tonggosmovic
1294211213576900615,lalidalanurip,dedirambe
1294211213576900615,lalidalanurip,glowmetothemoon
1294211213576900615,lalidalanurip,sholihinyusuf_
1294211213576900615,lalidalanurip,vickyverryangga
1294200281010323458,Syahran95629221,gophertort45
1294197515122745345,Poros_uad,GejayanMemangil
1294197515122745345,Poros_uad,wisnu167
1294197515122745345,Poros_uad,tonggosmovic
1294195626784088071,Poros_uad,natrouvaille
1294195626784088071,Poros_uad,Bima55695881
1294195626784088071,Poros_uad,dimassharyanto
1294195626784088071,Poros_uad,lu5_od3
1294195626784088071,Poros_uad,_AkalSehat_
1294195626784088071,Poros_uad,danil_bahari
1294195626784088071,Poros_uad,azil939393
1294195626784088071,Poros_uad,lucifeerx666
1294195626784088071,Poros_uad,SukmaEffendi1
1294195626784088071,Poros_uad,bardiarso
1294195626784088071,Poros_uad,mbu_ita
1294195626784088071,Poros_uad,FeryFebriyant0
1294195626784088071,Poros_uad,FajarFaticha
1294195626784088071,Poros_uad,DhenotD
1294195626784088071,Poros_uad,DinaTjindar
1294195626784088071,Poros_uad,abdimurabi
1294195626784088071,Poros_uad,Syamsud41732201
1294195355362275328,sandhatu,Abe_TSFE
1294186993174237184,kakakpembimbing,indofag
1294186993174237184,kakakpembimbing,queeranarkis
1294186026169176065,MartoArt,indrasaurus
1294186026169176065,MartoArt,frosnye
1294186026169176065,MartoArt,ForGaza2014
1294186026169176065,MartoArt,Totalsucks
1294186026169176065,MartoArt,siliar_
1294186026169176065,MartoArt,fauzzan
1294186026169176065,MartoArt,ojonk
1294186026169176065,MartoArt,po30301
1294186026169176065,MartoArt,OfficerNice
1294186026169176065,MartoArt,Anarchohoodism
1294186026169176065,MartoArt,bernieor_vest
1294186026169176065,MartoArt,pascasivilisasi
1294186026169176065,MartoArt,IAF__FAI
1294186026169176065,MartoArt,insunpredator
1294186026169176065,MartoArt,BayuVirgiawan01
1294186026169176065,MartoArt,sukabbanjar
1294186026169176065,MartoArt,rocktobeerr
1294186026169176065,MartoArt,Jh0n_cenna
1294181698456834050,BebaskanUKTUNY,ToniBoster21
1294167426523832320,lausanhk,anubidal
1294144691890348032,RadityaChavvah,spoilerdt
1294144691890348032,RadityaChavvah,hkmlkkmm
1294144691890348032,RadityaChavvah,samartemaram
1294144691890348032,RadityaChavvah,Seph_Bimo
1294129978582261760,swararahima,andinurfaizah
1294125203488792576,sandhatu,penikmatsemua_
1294125203488792576,sandhatu,hellblessme
1294119550284226560,omaygewd,clwrilham
1294119550284226560,omaygewd,____denisa
1294098845018681345,safiraissucks_,shaaacurut
1294098845018681345,safiraissucks_,PututKarang
1294098845018681345,safiraissucks_,maicocinno
1294098845018681345,safiraissucks_,slsbllhptr
1294098845018681345,safiraissucks_,rockin_people
1294098845018681345,safiraissucks_,fuckoruptor
1294098845018681345,safiraissucks_,umategusti
1294098845018681345,safiraissucks_,akuubarbar
1294098845018681345,safiraissucks_,ForGaza2014
1294098845018681345,safiraissucks_,pascalr__
1294098845018681345,safiraissucks_,baskaraadii
1294098845018681345,safiraissucks_,Ulung888
1294098845018681345,safiraissucks_,siliar_
1294098845018681345,safiraissucks_,msffh_
1294098845018681345,safiraissucks_,wantha_edy
1294098845018681345,safiraissucks_,aryabiasa
1294098845018681345,safiraissucks_,iqblindrawan
1294098651527041024,maungngomul,mfahriee_
1293976380510629888,kepithinkk,kenjiario
1293917413226946562,fireIordasami,twinklemarais
1293917413226946562,fireIordasami,saturn_komorebi
1293917413226946562,fireIordasami,ruinsdiggory
1293917413226946562,fireIordasami,fishesbetweetin
1293917413226946562,fireIordasami,lilisourcandy
1293917413226946562,fireIordasami,sabrina24b
1293917413226946562,fireIordasami,blueberrylucina
1293917413226946562,fireIordasami,AshOrwhateva
1293917413226946562,fireIordasami,cowboysott
1293917413226946562,fireIordasami,moonlightwither
1293917413226946562,fireIordasami,jjuniesfairy
1293917413226946562,fireIordasami,sophiaagnes_
1293917413226946562,fireIordasami,soob_mp3
1293917413226946562,fireIordasami,nightwngi
1293917413226946562,fireIordasami,grrbur
1293917413226946562,fireIordasami,equivocalsoot
1293917413226946562,fireIordasami,markiplyr
1293917413226946562,fireIordasami,voisonus
1293906447378522114,gangnihil,BergerakUmy
1293906447378522114,gangnihil,lalidalanurip
1293900187027423232,AliSyafii2,McSofyan
1293895932673581057,mediocrickey,edoth_
1293895932673581057,mediocrickey,seblakerceker
1293895932673581057,mediocrickey,DocNovan
1293895932673581057,mediocrickey,kickmewithlove
1293866689424003077,riotuasikal,waterwul
1293866689424003077,riotuasikal,faisalrochmat
1293866689424003077,riotuasikal,EldoCR
1293866689424003077,riotuasikal,nachoegrub
1293866689424003077,riotuasikal,rasadanirama
1293866689424003077,riotuasikal,haikalstr
1293866689424003077,riotuasikal,IgnatiusRadity4
1293866689424003077,riotuasikal,CharlenneKayla
1293866689424003077,riotuasikal,evimsofian
1293866689424003077,riotuasikal,fahrisalam
1293863462913716224,libertees_id,achnajibb
1293863462913716224,libertees_id,kumaha691
1293863462913716224,libertees_id,zanuardedy
1293863462913716224,libertees_id,SenoArief_W
1293863462913716224,libertees_id,hahahanipu
1293863462913716224,libertees_id,Oedjangg
1293863462913716224,libertees_id,insunpredator
1293863462913716224,libertees_id,t_aratyn
1293863462913716224,libertees_id,dimfuck23
1293863462913716224,libertees_id,chresnas_putra
1293863462913716224,libertees_id,Kulen_47
1293863462913716224,libertees_id,wndrwomann
1293863462913716224,libertees_id,kopiboti
1293863462913716224,libertees_id,Helmi_sofyan
1293863462913716224,libertees_id,dustymyth
1293863462913716224,libertees_id,submisi_zine
1293787251420172289,wahyuuusidiq,nanocltr
1293787251420172289,wahyuuusidiq,saddamrizqi
1293787251420172289,wahyuuusidiq,adhi_bin
1293784942824964096,sitisarasvati,andraadhitya_
1293749277957566465,cho_ro,Andantiiii
1293749277957566465,cho_ro,memethmeong
1293749277957566465,cho_ro,whatacrazyworl4
1293749277957566465,cho_ro,samdebritto
1293749277957566465,cho_ro,boreg8401
1293749277957566465,cho_ro,AnnisaLaraas
1293749277957566465,cho_ro,pambudiPati
1293713920478154752,lausanhk,yennikwok
1293713920478154752,lausanhk,mono_toy
1293713920478154752,lausanhk,CrownKingJustin
1293713920478154752,lausanhk,niningasih
1293713920478154752,lausanhk,Mothaloneinajar
1293713920478154752,lausanhk,comebackkid4723
1293713920478154752,lausanhk,AnonJoxter
1293652057245667328,DPCGMNI_Jember,pecandu_kopi04
1293652057245667328,DPCGMNI_Jember,DPCGMNI_Jember
1293592229441761280,libertees_id,insunpredator
1293592229441761280,libertees_id,yolaseptika
1293592229441761280,libertees_id,SolemanYulyasa
1293584330984284160,GRlPWEED,dylanmc6
1293584330984284160,GRlPWEED,timotheetroye
1293584330984284160,GRlPWEED,criticalshu
1293584330984284160,GRlPWEED,Notastanaccoun4
1293584330984284160,GRlPWEED,BigAbeRangel
1293584330984284160,GRlPWEED,CHICHASKITTYZ
1293584330984284160,GRlPWEED,octoopie
1293584330984284160,GRlPWEED,nirvznas
1293584330984284160,GRlPWEED,oblabeatles
1293584330984284160,GRlPWEED,mdebywagnemoura
1293574588010393601,hidayatanwar13,tonggosmovic
1293574588010393601,hidayatanwar13,staytrue_id
1293564891060506624,iyaakuamell,iyaakuamell
1293542676810194944,greenteasoya,fildayk
1293503151262142464,libertees_id,insunpredator
1293503151262142464,libertees_id,amorfuckit
1293503151262142464,libertees_id,submisi_zine
1293480490922463234,gjynmmnggllagi,jesserompas
1293480490922463234,gjynmmnggllagi,WWhy00
1293480490922463234,gjynmmnggllagi,fakhrurr_rozi
1293480490922463234,gjynmmnggllagi,nadhiyansyah
1293480490922463234,gjynmmnggllagi,gooddwiicak
1293480490922463234,gjynmmnggllagi,ariobimasto
1293480490922463234,gjynmmnggllagi,Halim_le
1293480490922463234,gjynmmnggllagi,BergerakUmy
1293480490922463234,gjynmmnggllagi,NKhayat03
1293480490922463234,gjynmmnggllagi,yolaseptika
1293480490922463234,gjynmmnggllagi,araymu
1293480490922463234,gjynmmnggllagi,bgswdy
1293461719252049920,resir014,AfterDarkAngelo
1293461719252049920,resir014,altOverflow
1293461719252049920,resir014,vivi_space
1293461719252049920,resir014,_satyakresna
1293461499734708226,resir014,wijenyum
1293461499734708226,resir014,KidulWarlock
1293461499734708226,resir014,kochoujin
1293461499734708226,resir014,mementhusiast
1293461499734708226,resir014,ccthesylveon
1293461499734708226,resir014,AstralisNauta
1293461499734708226,resir014,Schgain
1293461499734708226,resir014,kaijurights
1293461499734708226,resir014,isanisasi
1293461499734708226,resir014,bokutosbabiie
1293461499734708226,resir014,1396draws
1293461499734708226,resir014,penatsetan
1293461499734708226,resir014,sweetlikeur
1293428156867592192,croixsanct,afayekawakami
1293428156867592192,croixsanct,y__foo
1293421660884750337,Lini_ZQ,insunpredator
1293421660884750337,Lini_ZQ,penikmatsemua_
1293405727864758274,badgaIdidi,vyraaaaa
1293405727864758274,badgaIdidi,websurfergabut
1293405727864758274,badgaIdidi,aramaliaraaa
1293405727864758274,badgaIdidi,frizkiaulia
1293405727864758274,badgaIdidi,ozhan_ammary
1293405727864758274,badgaIdidi,rasyadmm
1293405727864758274,badgaIdidi,onlyloserssmoke
1293405727864758274,badgaIdidi,pensendiridulu
1293405727864758274,badgaIdidi,Strangerinframe
1293405727864758274,badgaIdidi,Unsungheroez
1293405727864758274,badgaIdidi,bhouws
1293405727864758274,badgaIdidi,dalaysle
1293405727864758274,badgaIdidi,RnRnike
1293405727864758274,badgaIdidi,BelovedN_1
1293405727864758274,badgaIdidi,luckyboba29
1293389470717194240,mardiasih,yolaseptika
1293389470717194240,mardiasih,mutiauo
1293389470717194240,mardiasih,kapt_amerika
1293389470717194240,mardiasih,Daeng_Rhina
1293389470717194240,mardiasih,bdiasamalia
1293389470717194240,mardiasih,damiwoo
1293389470717194240,mardiasih,ArianneJustia
1293389470717194240,mardiasih,sasustus
1293389470717194240,mardiasih,Maspah_
1293389470717194240,mardiasih,Fasehkodrat
1293389470717194240,mardiasih,akumendengar
1293389470717194240,mardiasih,ayuksetiaaa
1293389470717194240,mardiasih,aisyah39700441
1293380213779206145,margianta,nonaeffa
1293380213779206145,margianta,ttaammiii
1293380213779206145,margianta,callmeiput
1293380213779206145,margianta,hoziersfaerie
1293380213779206145,margianta,_Bakemono
1293380213779206145,margianta,Felisma_C
1293380213779206145,margianta,AngryNeeson52_
1293236894067695616,Lini_ZQ,iniyuri
1293236894067695616,Lini_ZQ,sukakopdar
1293236894067695616,Lini_ZQ,UyaCipriano
1293236894067695616,Lini_ZQ,pagibucin
1293236894067695616,Lini_ZQ,Ridlwaaan
1293236894067695616,Lini_ZQ,sinanggung
1293236894067695616,Lini_ZQ,_unsxxnx
1293236894067695616,Lini_ZQ,heynaiii
1293236894067695616,Lini_ZQ,hhhhanifa
1293236894067695616,Lini_ZQ,moonysme
1293236894067695616,Lini_ZQ,APran30
1293236894067695616,Lini_ZQ,adityawandalim7
1293140508592594945,savyamiraWCC,ullynarazungga
1293140508592594945,savyamiraWCC,PengadaLayanan
1293126198961139713,g0dMei,Kode_Bagus
1293126198961139713,g0dMei,arfianre
1293126198961139713,g0dMei,AL_diablos
1293126198961139713,g0dMei,AnkerTwiter
1293126198961139713,g0dMei,okyonline
1293097281021911041,libertees_id,pschopil
1293097281021911041,libertees_id,_cuysman
1293097281021911041,libertees_id,insunpredator
1293097281021911041,libertees_id,tonggosmovic
1293063603608621056,NasDem,Hasna08385181
1293063603608621056,NasDem,pranandapaloh
1293063603608621056,NasDem,DpdLamtim
1293057998982492160,Ikhsannu,anastasiathya
1293057998982492160,Ikhsannu,Richocoreo
1293057998982492160,Ikhsannu,catgirlruth
1293057998982492160,Ikhsannu,lvckyk3n
1293057998982492160,Ikhsannu,Piwnang
1293057998982492160,Ikhsannu,timmymalachi
1293038887359537153,PIMEYRO,sazsyshawty
1292995664897482752,melodyswriting,LordHuta
1292995664897482752,melodyswriting,GeMelLoveSik
1292949391922171904,jakartafeminist,arifira219
1292949391922171904,jakartafeminist,kthvyoonie
1292949391922171904,jakartafeminist,Jokester_Clown
1292949391922171904,jakartafeminist,yollloo__
1292949391922171904,jakartafeminist,kopimembunuhku
1292949391922171904,jakartafeminist,Dianarah3
1292949391922171904,jakartafeminist,aqfinelmynsa_
1292949391922171904,jakartafeminist,_visca18
1292949391922171904,jakartafeminist,_anikky
1292949391922171904,jakartafeminist,ullynarazungga
1292949391922171904,jakartafeminist,Sulintharii
1292949391922171904,jakartafeminist,vanillasundae29
1292852526685937666,anindyavivi,4lomohora
1292852526685937666,anindyavivi,pastelmayonais
1292852526685937666,anindyavivi,fnnyastic_
1292852526685937666,anindyavivi,rinnovst
1292852526685937666,anindyavivi,peuyempuan_
1292852526685937666,anindyavivi,anasnic_
1292852526685937666,anindyavivi,susahhserius
1292852526685937666,anindyavivi,nrdnsw
1292852526685937666,anindyavivi,queenyosiii
1292852526685937666,anindyavivi,myelway
1292852526685937666,anindyavivi,armndrw
1292852526685937666,anindyavivi,wulannputrii
1292842634520608768,punkostrad,regdya
1292842634520608768,punkostrad,darumartbun
1292833599746502657,helloitsmonde,graindiew
1292833599746502657,helloitsmonde,bijibiru
1292795278441869319,panjipnjk,imyourcloud09
1292795278441869319,panjipnjk,Marshaljgj
1292795278441869319,panjipnjk,JosardiAzh
1292795278441869319,panjipnjk,oopsie_daisy98
1292795278441869319,panjipnjk,afinulyaf
1292791267823214592,frdzuv,frsfauzan
1292785598395084801,sasustus,sidneyalesandra
1292777078388006912,MahardhikaKita,ernawithyou
1292774400161243136,libertees_id,t_aratyn
1292774400161243136,libertees_id,adityakrnwnnnnn
1292774400161243136,libertees_id,tonggosmovic
1292774400161243136,libertees_id,insunpredator
1292774400161243136,libertees_id,snmb07
1292774400161243136,libertees_id,submisi_zine
1292774400161243136,libertees_id,RayiAyodia
1292762770581028864,Lini_ZQ,insunpredator
1292690310900850688,tcmpuramental,akucakepwehh
1292690310900850688,tcmpuramental,unshaid
1292690310900850688,tcmpuramental,avrakadavragurl
1292690310900850688,tcmpuramental,ukyzo
1292690310900850688,tcmpuramental,angelaaaaxixi
1292690310900850688,tcmpuramental,yaudaiyatrserah
1292690310900850688,tcmpuramental,kinanjkv
1292690310900850688,tcmpuramental,Miafziee
1292690310900850688,tcmpuramental,y_uniss
1292690310900850688,tcmpuramental,yailahwaay
1292690310900850688,tcmpuramental,bknshittpsyid
1292683474214641666,erisca_febriani,natenatha
1292683474214641666,erisca_febriani,inesjunikars_
1292683474214641666,erisca_febriani,amrinarsyadaa
1292683474214641666,erisca_febriani,soraihh
1292683474214641666,erisca_febriani,lemonscrubb
1292683474214641666,erisca_febriani,lightraisedawn
1292683474214641666,erisca_febriani,baejuli012
1292683474214641666,erisca_febriani,akusiapaawoyy
1292683474214641666,erisca_febriani,HwangShushi
1292649277370462209,wongkwarwai,ivalfull
1292649277370462209,wongkwarwai,liltcadenza
1292643709780025344,helloitsmonde,vviiiinnnnnn
1292643709780025344,helloitsmonde,WPBergerak
1292643709780025344,helloitsmonde,GoldeenHour
1292643709780025344,helloitsmonde,sydzkrn
1292643709780025344,helloitsmonde,nengkvntilanakk
1292643709780025344,helloitsmonde,zagitania
1292643709780025344,helloitsmonde,Mastriik
1292643709780025344,helloitsmonde,chrstca
1292643709780025344,helloitsmonde,rendrakb
1292643709780025344,helloitsmonde,ruchaaa_
1292612087122808836,MBtheNotion,TsamaraDKI
1292500312536657921,libertees_id,zhasekai
1292500312536657921,libertees_id,5dopamin2trixs5
1292500312536657921,libertees_id,insunpredator
1292500312536657921,libertees_id,hrlmbngggg
1292500312536657921,libertees_id,gendul_
1292500312536657921,libertees_id,zxarov3
1292470850625536000,fabedoge,letsgetc00kie
1292453703073460224,scctttxh,choaciao
1292453703073460224,scctttxh,moondrop_aria
1292453703073460224,scctttxh,akunusam
1292445819325435907,SoundOfYogi,martintambunan
1292445819325435907,SoundOfYogi,inasinam
1292394101782933504,logos_id,parasitlajang
1292394101782933504,logos_id,Brandon_jfbwt
1292394101782933504,logos_id,Hamidbwy
1292394101782933504,logos_id,plsseiglucklich
1292394101782933504,logos_id,muffinandyou
1292313727476219904,galuhHA,shurze
1292172640040427526,kelanadestin,Nisanurulhs
1292115096445915141,glrhn,akucakepwehh
1292115096445915141,glrhn,hildaoktavi
1292115096445915141,glrhn,Arcturvus
1292115096445915141,glrhn,artificiyeolove
1292115096445915141,glrhn,mingha0ouwu
1292115096445915141,glrhn,alfianto_yusuf
1292115096445915141,glrhn,nachmadakbar
1292115096445915141,glrhn,psychochoo
1292115096445915141,glrhn,dinadhandayani
1292115096445915141,glrhn,sefrizalb
1292115096445915141,glrhn,oushizaa
1292115096445915141,glrhn,wina221b
1292107497281445889,sakdiyahmaruf,ar_sukram
1292107497281445889,sakdiyahmaruf,vantiani
1292107497281445889,sakdiyahmaruf,Swibisarto
1292107497281445889,sakdiyahmaruf,arynpekik
1292107497281445889,sakdiyahmaruf,Morfo_Biru
1292107497281445889,sakdiyahmaruf,DhedyNh
1292107497281445889,sakdiyahmaruf,aminfadlillah
1292107497281445889,sakdiyahmaruf,NodaMembundle
1292107497281445889,sakdiyahmaruf,negerichina
1292107497281445889,sakdiyahmaruf,millk_avocado
1292107497281445889,sakdiyahmaruf,itslornadane
1292107497281445889,sakdiyahmaruf,anggaisnt
1292072300456448000,libertees_id,insunpredator
1292072300456448000,libertees_id,Ifanprasetya666
1292072300456448000,libertees_id,zxarov3
1292072300456448000,libertees_id,79Muhammad
1292054463088214016,jktpdg,meaniecas
1292032475212812290,rrraaihan,haalandwasahlan
1292032475212812290,rrraaihan,wongkwarwai
1292020998737285121,sahabatICW,gusriebowo
1292008717567721478,Camus_isdead,fsgrgumi
1292008717567721478,Camus_isdead,mikasaackerdan
1291999678049837059,OligarchPark,OligarchPark
1291999678049837059,OligarchPark,MeGodlessGirl
1291999678049837059,OligarchPark,sugi_0706
1291984169937932291,savyamiraWCC,PengadaLayanan
1291984169937932291,savyamiraWCC,hardhikaaaa
1291772325868654592,pohonsaya,salmoonsashimi
1291772093504184320,adisyy,xcviiya
1291737443511615488,mardiasih,hollycahya
1291737443511615488,mardiasih,nink_tika
1291737443511615488,mardiasih,exmaaaaaaa
1291737443511615488,mardiasih,sleeepisme1005
1291737443511615488,mardiasih,vania_ps
1291737443511615488,mardiasih,hindamfth
1291737443511615488,mardiasih,jaedezvous
1291737443511615488,mardiasih,Brunowicaksono
1291737443511615488,mardiasih,eunoiainmysouls
1291737443511615488,mardiasih,videliadipna
1291737443511615488,mardiasih,haluhaluclubbb
1291729457745543169,HannahAlrashid,leaderyeols
1291729457745543169,HannahAlrashid,indityamanda
1291729457745543169,HannahAlrashid,pasariboom
1291729457745543169,HannahAlrashid,zlfadd
1291729457745543169,HannahAlrashid,jjinieblush
1291729457745543169,HannahAlrashid,Anggraeni91
1291729457745543169,HannahAlrashid,evequinoline
1291729457745543169,HannahAlrashid,djeethaphr
1291729457745543169,HannahAlrashid,kaylahadid
1291729457745543169,HannahAlrashid,painfulreiality
1291729457745543169,HannahAlrashid,pgnjadikhaleesi
1291729457745543169,HannahAlrashid,annisarfniyaa
1291729457745543169,HannahAlrashid,kthvyoonie
1291729457745543169,HannahAlrashid,Novianita_ta
1291727040001974272,ANDRxHRMWN,WinterDelight_V
1291727040001974272,ANDRxHRMWN,aira_kay_
1291727040001974272,ANDRxHRMWN,xxyvcx
1291725099838496768,tirsaaasss,sslvrhh
1291725099838496768,tirsaaasss,alaricoanne
1291725099838496768,tirsaaasss,gbrldhita
1291725099838496768,tirsaaasss,mettprmta
1291725099838496768,tirsaaasss,haemybae
1291725099838496768,tirsaaasss,moonxchildz
1291725099838496768,tirsaaasss,sparkchua
1291725099838496768,tirsaaasss,jshc_
1291725099838496768,tirsaaasss,dreamyfever
1291725099838496768,tirsaaasss,Fifinamaliaa
1291725099838496768,tirsaaasss,jjeffejosh
1291725099838496768,tirsaaasss,aiayiay
1291725099838496768,tirsaaasss,txtdariwinnie
1291725099838496768,tirsaaasss,gayatriiw
1291722380868349953,tirsaaasss,anyasefria
1291722380868349953,tirsaaasss,oushizaa
1291722380868349953,tirsaaasss,sslvrhh
1291722380868349953,tirsaaasss,gbrldhita
1291722380868349953,tirsaaasss,somalouve
1291722380868349953,tirsaaasss,itsAybitterlife
1291722380868349953,tirsaaasss,smartpipelz
1291722380868349953,tirsaaasss,cutegirlcuty
1291722380868349953,tirsaaasss,haemybae
1291722380868349953,tirsaaasss,10yyangg
1291722380868349953,tirsaaasss,helloitsche_
1291722380868349953,tirsaaasss,moiminiejimi
1291722380868349953,tirsaaasss,jmdmog13
1291722380868349953,tirsaaasss,igotcaratwol
1291722380868349953,tirsaaasss,pernahgkready
1291720814065152000,dhianpeng,nvrglstwn
1291714149509001217,AndLailaM,relaxin34599507
1291714149509001217,AndLailaM,alungnula
1291710776642662400,margianta,99saunaction
1291710776642662400,margianta,nadiakputri
1291710776642662400,margianta,naoyeyey
1291710776642662400,margianta,1889chicks
1291710776642662400,margianta,nnengermaw2030
1291710776642662400,margianta,dbrhbnny
1291710776642662400,margianta,Ren_Laurensia
1291710776642662400,margianta,fisherry
1291710776642662400,margianta,martinusreyner
1291710776642662400,margianta,igotcaratwol
1291710776642662400,margianta,New_jibar
1291710776642662400,margianta,bayumarco
1291710776642662400,margianta,rzasvii
1291710776642662400,margianta,ansaudi
1291710552834596865,cho_ro,fairyteeth
1291710552834596865,cho_ro,FSulgani
1291710552834596865,cho_ro,crenatas
1291705262600986629,SoundOfYogi,randyismail
1291705262600986629,SoundOfYogi,AnnaVLee
1291705262600986629,SoundOfYogi,bustanuLis
1291705262600986629,SoundOfYogi,octania_
1291705262600986629,SoundOfYogi,LilianL92090469
1291705262600986629,SoundOfYogi,Majinb00bs
1291705262600986629,SoundOfYogi,Felisma_C
1291705262600986629,SoundOfYogi,arifahid
1291705262600986629,SoundOfYogi,ZoneVenomWar
1291705262600986629,SoundOfYogi,kokokdirgantoro
1291705262600986629,SoundOfYogi,AulindaFara
1291705262600986629,SoundOfYogi,desimoonsi
1291705262600986629,SoundOfYogi,heztya
1291703505925754880,MBtheNotion,callme_vyy
1291703505925754880,MBtheNotion,spacedebrisss
1291703505925754880,MBtheNotion,KomnasPerempuan
1291703505925754880,MBtheNotion,Meisila_Bobo
1291702054310707200,anime_tiddiezz,endyweka
1291702054310707200,anime_tiddiezz,jackjackparrr
1291702054310707200,anime_tiddiezz,neckkisz
1291702054310707200,anime_tiddiezz,brsxhka
1291696740949561350,Rizkyfarizaa,raaatieeh
1291691962337095680,mazzini_gsp,ironmaiden134
1291691962337095680,mazzini_gsp,Cak_Boseman
1291691962337095680,mazzini_gsp,Ina_Pedro
1291691962337095680,mazzini_gsp,tioohutabarat
1291691962337095680,mazzini_gsp,day6delluna
1291689544975134720,meiisme,vi0letisntblue
1291689544975134720,meiisme,pu3ann
1291689544975134720,meiisme,IndaiNT
1291689544975134720,meiisme,YoyokSubandriy3
1291689544975134720,meiisme,intanssn
1291689544975134720,meiisme,syska08
1291689544975134720,meiisme,gatauihsiapa
1291689544975134720,meiisme,dreamiesIand
1291689544975134720,meiisme,_anotha1
1291689544975134720,meiisme,itsmeazzalea
1291689544975134720,meiisme,rumputsayangnct
1291689544975134720,meiisme,HildanEfendi10
1291689544975134720,meiisme,arizaraditya
1291689544975134720,meiisme,jasmevcebong
1291689544975134720,meiisme,juseyong__
1291642360082780161,NasDem,DpdLamtim
1291642360082780161,NasDem,Indro76491247
1291642356995784706,NasDem,Mraflx
1291642356995784706,NasDem,DpdLamtim
1291642356995784706,NasDem,Indro76491247
1291642356995784706,NasDem,KostranasID
1291642356995784706,NasDem,agumwicaksana
1291631066202087429,lvckmann,ubijalar_
1291609710987108358,libertees_id,____deepweb
1291609710987108358,libertees_id,insunpredator
1291354051976630274,Laughvanka,starlightclairo
1291354051976630274,Laughvanka,underaspeII
1291354051976630274,Laughvanka,vdykarin
1291354051976630274,Laughvanka,spacetimestark
1291354051976630274,Laughvanka,adorethor
1291354051976630274,Laughvanka,sazsyshawty
1291354051976630274,Laughvanka,potatosauceu
1291353447967502336,semarui,anonimiteit__
